complex_name,protein_path,ligand_description,protein_sequence
id295246973,/home/appuser/DiffDock/sEH.pdb,C#CCCC[C@H](Nc1nc(NCCC2(COC)CC2)nc(NCc2cc(Cl)sc2Cl)n1)C(=O)N[Dy],
id295246974,/home/appuser/DiffDock/BRD4.pdb,C#CCCC[C@H](Nc1nc(NCCC2(COC)CC2)nc(NCc2nnc(S)o2)n1)C(=O)N[Dy],
id295246975,/home/appuser/DiffDock/HSA.pdb,C#CCCC[C@H](Nc1nc(NCCC2(COC)CC2)nc(NCc2nnc(S)o2)n1)C(=O)N[Dy],
id295246976,/home/appuser/DiffDock/sEH.pdb,C#CCCC[C@H](Nc1nc(NCCC2(COC)CC2)nc(NCc2nnc(S)o2)n1)C(=O)N[Dy],
id295246977,/home/appuser/DiffDock/BRD4.pdb,C#CCCC[C@H](Nc1nc(NCCN2C(=O)Cc3ccccc32)nc(NCCC2(COC)CC2)n1)C(=O)N[Dy],
id295246978,/home/appuser/DiffDock/HSA.pdb,C#CCCC[C@H](Nc1nc(NCCN2C(=O)Cc3ccccc32)nc(NCCC2(COC)CC2)n1)C(=O)N[Dy],
id295246979,/home/appuser/DiffDock/sEH.pdb,C#CCCC[C@H](Nc1nc(NCCN2C(=O)Cc3ccccc32)nc(NCCC2(COC)CC2)n1)C(=O)N[Dy],
id295246980,/home/appuser/DiffDock/BRD4.pdb,C#CCCC[C@H](Nc1nc(NCCC2(COC)CC2)nc(NCc2ccncc2)n1)C(=O)N[Dy],
id295246981,/home/appuser/DiffDock/HSA.pdb,C#CCCC[C@H](Nc1nc(NCCC2(COC)CC2)nc(NCc2ccncc2)n1)C(=O)N[Dy],
id295246982,/home/appuser/DiffDock/sEH.pdb,C#CCCC[C@H](Nc1nc(NCCC2(COC)CC2)nc(NCc2ccncc2)n1)C(=O)N[Dy],
id295246983,/home/appuser/DiffDock/BRD4.pdb,C#CCCC[C@H](Nc1nc(NCCC2(COC)CC2)nc(Nc2cc(C(F)(F)F)ccn2)n1)C(=O)N[Dy],
id295246984,/home/appuser/DiffDock/HSA.pdb,C#CCCC[C@H](Nc1nc(NCCC2(COC)CC2)nc(Nc2cc(C(F)(F)F)ccn2)n1)C(=O)N[Dy],
id295246985,/home/appuser/DiffDock/sEH.pdb,C#CCCC[C@H](Nc1nc(NCCC2(COC)CC2)nc(Nc2cc(C(F)(F)F)ccn2)n1)C(=O)N[Dy],
id295246986,/home/appuser/DiffDock/BRD4.pdb,C#CCCC[C@H](Nc1nc(NCCC2(COC)CC2)nc(Nc2ccc(N3CCCCC3)cc2)n1)C(=O)N[Dy],
id295246987,/home/appuser/DiffDock/HSA.pdb,C#CCCC[C@H](Nc1nc(NCCC2(COC)CC2)nc(Nc2ccc(N3CCCCC3)cc2)n1)C(=O)N[Dy],
id295246988,/home/appuser/DiffDock/sEH.pdb,C#CCCC[C@H](Nc1nc(NCCC2(COC)CC2)nc(Nc2ccc(N3CCCCC3)cc2)n1)C(=O)N[Dy],
id295246989,/home/appuser/DiffDock/BRD4.pdb,C#CCCC[C@H](Nc1nc(NCCC2(COC)CC2)nc(Nc2ccc3[nH]cnc3c2)n1)C(=O)N[Dy],
id295246990,/home/appuser/DiffDock/HSA.pdb,C#CCCC[C@H](Nc1nc(NCCC2(COC)CC2)nc(Nc2ccc3[nH]cnc3c2)n1)C(=O)N[Dy],
id295246991,/home/appuser/DiffDock/sEH.pdb,C#CCCC[C@H](Nc1nc(NCCC2(COC)CC2)nc(Nc2ccc3[nH]cnc3c2)n1)C(=O)N[Dy],
id295246992,/home/appuser/DiffDock/BRD4.pdb,C#CCCC[C@H](Nc1nc(NCCC2(COC)CC2)nc(Nc2cccc3cn[nH]c23)n1)C(=O)N[Dy],
id295246993,/home/appuser/DiffDock/HSA.pdb,C#CCCC[C@H](Nc1nc(NCCC2(COC)CC2)nc(Nc2cccc3cn[nH]c23)n1)C(=O)N[Dy],
id295246994,/home/appuser/DiffDock/sEH.pdb,C#CCCC[C@H](Nc1nc(NCCC2(COC)CC2)nc(Nc2cccc3cn[nH]c23)n1)C(=O)N[Dy],
id295246995,/home/appuser/DiffDock/BRD4.pdb,C#CCCC[C@H](Nc1nc(NCCC2(COC)CC2)nc(Nc2nccnn2)n1)C(=O)N[Dy],
id295246996,/home/appuser/DiffDock/HSA.pdb,C#CCCC[C@H](Nc1nc(NCCC2(COC)CC2)nc(Nc2nccnn2)n1)C(=O)N[Dy],
id295246997,/home/appuser/DiffDock/sEH.pdb,C#CCCC[C@H](Nc1nc(NCCC2(COC)CC2)nc(Nc2nccnn2)n1)C(=O)N[Dy],
id295246998,/home/appuser/DiffDock/BRD4.pdb,C#CCCC[C@H](Nc1nc(NCCC2(COC)CC2)nc(Nc2ncnn3cccc23)n1)C(=O)N[Dy],
id295246999,/home/appuser/DiffDock/HSA.pdb,C#CCCC[C@H](Nc1nc(NCCC2(COC)CC2)nc(Nc2ncnn3cccc23)n1)C(=O)N[Dy],
id295247000,/home/appuser/DiffDock/sEH.pdb,C#CCCC[C@H](Nc1nc(NCCC2(COC)CC2)nc(Nc2ncnn3cccc23)n1)C(=O)N[Dy],
id295247001,/home/appuser/DiffDock/BRD4.pdb,C#CCCC[C@H](Nc1nc(Nc2ccc(C=C)cc2)nc(Nc2ccc(F)c(OC)c2)n1)C(=O)N[Dy],
id295247002,/home/appuser/DiffDock/HSA.pdb,C#CCCC[C@H](Nc1nc(Nc2ccc(C=C)cc2)nc(Nc2ccc(F)c(OC)c2)n1)C(=O)N[Dy],
id295247003,/home/appuser/DiffDock/sEH.pdb,C#CCCC[C@H](Nc1nc(Nc2ccc(C=C)cc2)nc(Nc2ccc(F)c(OC)c2)n1)C(=O)N[Dy],
id295247004,/home/appuser/DiffDock/BRD4.pdb,C#CCCC[C@H](Nc1nc(Nc2ccc(F)c(OC)c2)nc(Nc2ncnc3c2ncn3CC(C)O)n1)C(=O)N[Dy],
id295247005,/home/appuser/DiffDock/HSA.pdb,C#CCCC[C@H](Nc1nc(Nc2ccc(F)c(OC)c2)nc(Nc2ncnc3c2ncn3CC(C)O)n1)C(=O)N[Dy],
id295247006,/home/appuser/DiffDock/sEH.pdb,C#CCCC[C@H](Nc1nc(Nc2ccc(F)c(OC)c2)nc(Nc2ncnc3c2ncn3CC(C)O)n1)C(=O)N[Dy],
id295247007,/home/appuser/DiffDock/BRD4.pdb,C#CCCC[C@H](Nc1nc(NCC2(O)CCCC2(C)C)nc(Nc2ccc(F)c(OC)c2)n1)C(=O)N[Dy],
id295247008,/home/appuser/DiffDock/HSA.pdb,C#CCCC[C@H](Nc1nc(NCC2(O)CCCC2(C)C)nc(Nc2ccc(F)c(OC)c2)n1)C(=O)N[Dy],
id295247009,/home/appuser/DiffDock/sEH.pdb,C#CCCC[C@H](Nc1nc(NCC2(O)CCCC2(C)C)nc(Nc2ccc(F)c(OC)c2)n1)C(=O)N[Dy],
id295247010,/home/appuser/DiffDock/BRD4.pdb,C#CCCC[C@H](Nc1nc(Nc2ccc(F)c(OC)c2)nc(Nc2sc(Cl)cc2C(=O)OC)n1)C(=O)N[Dy],
id295247011,/home/appuser/DiffDock/HSA.pdb,C#CCCC[C@H](Nc1nc(Nc2ccc(F)c(OC)c2)nc(Nc2sc(Cl)cc2C(=O)OC)n1)C(=O)N[Dy],
id295247012,/home/appuser/DiffDock/sEH.pdb,C#CCCC[C@H](Nc1nc(Nc2ccc(F)c(OC)c2)nc(Nc2sc(Cl)cc2C(=O)OC)n1)C(=O)N[Dy],
id295247013,/home/appuser/DiffDock/BRD4.pdb,C#CCCC[C@H](Nc1nc(NCCC2(COC)CC2)nc(Nc2ccc(F)c(OC)c2)n1)C(=O)N[Dy],
id295247014,/home/appuser/DiffDock/HSA.pdb,C#CCCC[C@H](Nc1nc(NCCC2(COC)CC2)nc(Nc2ccc(F)c(OC)c2)n1)C(=O)N[Dy],
id295247015,/home/appuser/DiffDock/sEH.pdb,C#CCCC[C@H](Nc1nc(NCCC2(COC)CC2)nc(Nc2ccc(F)c(OC)c2)n1)C(=O)N[Dy],
id295247016,/home/appuser/DiffDock/BRD4.pdb,C#CCCC[C@H](Nc1nc(Nc2ccc(F)c(OC)c2)nc(Nc2ccc(F)c(OC)c2)n1)C(=O)N[Dy],
id295247017,/home/appuser/DiffDock/HSA.pdb,C#CCCC[C@H](Nc1nc(Nc2ccc(F)c(OC)c2)nc(Nc2ccc(F)c(OC)c2)n1)C(=O)N[Dy],
id295247018,/home/appuser/DiffDock/sEH.pdb,C#CCCC[C@H](Nc1nc(Nc2ccc(F)c(OC)c2)nc(Nc2ccc(F)c(OC)c2)n1)C(=O)N[Dy],
id295247019,/home/appuser/DiffDock/BRD4.pdb,C#CCCC[C@H](Nc1nc(NCC2CCC(SC)CC2)nc(Nc2ccc(F)c(OC)c2)n1)C(=O)N[Dy],
id295247020,/home/appuser/DiffDock/HSA.pdb,C#CCCC[C@H](Nc1nc(NCC2CCC(SC)CC2)nc(Nc2ccc(F)c(OC)c2)n1)C(=O)N[Dy],
id295247021,/home/appuser/DiffDock/sEH.pdb,C#CCCC[C@H](Nc1nc(NCC2CCC(SC)CC2)nc(Nc2ccc(F)c(OC)c2)n1)C(=O)N[Dy],
id295247022,/home/appuser/DiffDock/BRD4.pdb,C#CCCC[C@H](Nc1nc(NCc2ccc(C)cc2N2CCCC2)nc(Nc2ccc(F)c(OC)c2)n1)C(=O)N[Dy],
id295247023,/home/appuser/DiffDock/HSA.pdb,C#CCCC[C@H](Nc1nc(NCc2ccc(C)cc2N2CCCC2)nc(Nc2ccc(F)c(OC)c2)n1)C(=O)N[Dy],
id295247024,/home/appuser/DiffDock/sEH.pdb,C#CCCC[C@H](Nc1nc(NCc2ccc(C)cc2N2CCCC2)nc(Nc2ccc(F)c(OC)c2)n1)C(=O)N[Dy],
id295247025,/home/appuser/DiffDock/BRD4.pdb,C#CCCC[C@H](Nc1nc(NCCc2ccc(OCC(=O)Nc3cccc(C)c3)cc2)nc(Nc2ccc(F)c(OC)c2)n1)C(=O)N[Dy],
id295247026,/home/appuser/DiffDock/HSA.pdb,C#CCCC[C@H](Nc1nc(NCCc2ccc(OCC(=O)Nc3cccc(C)c3)cc2)nc(Nc2ccc(F)c(OC)c2)n1)C(=O)N[Dy],
id295247027,/home/appuser/DiffDock/sEH.pdb,C#CCCC[C@H](Nc1nc(NCCc2ccc(OCC(=O)Nc3cccc(C)c3)cc2)nc(Nc2ccc(F)c(OC)c2)n1)C(=O)N[Dy],
id295247028,/home/appuser/DiffDock/BRD4.pdb,C#CCCC[C@H](Nc1nc(NCCCNC(=O)c2occc2C)nc(Nc2ccc(F)c(OC)c2)n1)C(=O)N[Dy],
id295247029,/home/appuser/DiffDock/HSA.pdb,C#CCCC[C@H](Nc1nc(NCCCNC(=O)c2occc2C)nc(Nc2ccc(F)c(OC)c2)n1)C(=O)N[Dy],
id295247030,/home/appuser/DiffDock/sEH.pdb,C#CCCC[C@H](Nc1nc(NCCCNC(=O)c2occc2C)nc(Nc2ccc(F)c(OC)c2)n1)C(=O)N[Dy],
id295247031,/home/appuser/DiffDock/BRD4.pdb,C#CCCC[C@H](Nc1nc(NCc2nnc(N3CCCC3)o2)nc(Nc2ccc(F)c(OC)c2)n1)C(=O)N[Dy],
id295247032,/home/appuser/DiffDock/HSA.pdb,C#CCCC[C@H](Nc1nc(NCc2nnc(N3CCCC3)o2)nc(Nc2ccc(F)c(OC)c2)n1)C(=O)N[Dy],
id295247033,/home/appuser/DiffDock/sEH.pdb,C#CCCC[C@H](Nc1nc(NCc2nnc(N3CCCC3)o2)nc(Nc2ccc(F)c(OC)c2)n1)C(=O)N[Dy],
id295247034,/home/appuser/DiffDock/BRD4.pdb,C#CCCC[C@H](Nc1nc(NCCc2csc3ccccc23)nc(Nc2ccc(F)c(OC)c2)n1)C(=O)N[Dy],
id295247035,/home/appuser/DiffDock/HSA.pdb,C#CCCC[C@H](Nc1nc(NCCc2csc3ccccc23)nc(Nc2ccc(F)c(OC)c2)n1)C(=O)N[Dy],
id295247036,/home/appuser/DiffDock/sEH.pdb,C#CCCC[C@H](Nc1nc(NCCc2csc3ccccc23)nc(Nc2ccc(F)c(OC)c2)n1)C(=O)N[Dy],
id295247037,/home/appuser/DiffDock/BRD4.pdb,C#CCCC[C@H](Nc1nc(NC[C@H]2CC[C@H](c3ccccc3)O2)nc(Nc2ccc(F)c(OC)c2)n1)C(=O)N[Dy],
id295247038,/home/appuser/DiffDock/HSA.pdb,C#CCCC[C@H](Nc1nc(NC[C@H]2CC[C@H](c3ccccc3)O2)nc(Nc2ccc(F)c(OC)c2)n1)C(=O)N[Dy],
id295247039,/home/appuser/DiffDock/sEH.pdb,C#CCCC[C@H](Nc1nc(NC[C@H]2CC[C@H](c3ccccc3)O2)nc(Nc2ccc(F)c(OC)c2)n1)C(=O)N[Dy],
id295247040,/home/appuser/DiffDock/BRD4.pdb,C#CCCC[C@H](Nc1nc(NCc2cc(Br)ccc2OC(F)F)nc(Nc2ccc(F)c(OC)c2)n1)C(=O)N[Dy],
id295247041,/home/appuser/DiffDock/HSA.pdb,C#CCCC[C@H](Nc1nc(NCc2cc(Br)ccc2OC(F)F)nc(Nc2ccc(F)c(OC)c2)n1)C(=O)N[Dy],
id295247042,/home/appuser/DiffDock/sEH.pdb,C#CCCC[C@H](Nc1nc(NCc2cc(Br)ccc2OC(F)F)nc(Nc2ccc(F)c(OC)c2)n1)C(=O)N[Dy],
id295247043,/home/appuser/DiffDock/BRD4.pdb,C#CCCC[C@H](Nc1nc(NCc2cc(Cl)sc2Cl)nc(Nc2ccc(F)c(OC)c2)n1)C(=O)N[Dy],
id295247044,/home/appuser/DiffDock/HSA.pdb,C#CCCC[C@H](Nc1nc(NCc2cc(Cl)sc2Cl)nc(Nc2ccc(F)c(OC)c2)n1)C(=O)N[Dy],
id295247045,/home/appuser/DiffDock/sEH.pdb,C#CCCC[C@H](Nc1nc(NCc2cc(Cl)sc2Cl)nc(Nc2ccc(F)c(OC)c2)n1)C(=O)N[Dy],
id295247046,/home/appuser/DiffDock/BRD4.pdb,C#CCCC[C@H](Nc1nc(NCc2nnc(S)o2)nc(Nc2ccc(F)c(OC)c2)n1)C(=O)N[Dy],
id295247047,/home/appuser/DiffDock/HSA.pdb,C#CCCC[C@H](Nc1nc(NCc2nnc(S)o2)nc(Nc2ccc(F)c(OC)c2)n1)C(=O)N[Dy],
id295247048,/home/appuser/DiffDock/sEH.pdb,C#CCCC[C@H](Nc1nc(NCc2nnc(S)o2)nc(Nc2ccc(F)c(OC)c2)n1)C(=O)N[Dy],
id295247049,/home/appuser/DiffDock/BRD4.pdb,C#CCCC[C@H](Nc1nc(NCCN2C(=O)Cc3ccccc32)nc(Nc2ccc(F)c(OC)c2)n1)C(=O)N[Dy],
id295247050,/home/appuser/DiffDock/HSA.pdb,C#CCCC[C@H](Nc1nc(NCCN2C(=O)Cc3ccccc32)nc(Nc2ccc(F)c(OC)c2)n1)C(=O)N[Dy],
id295247051,/home/appuser/DiffDock/sEH.pdb,C#CCCC[C@H](Nc1nc(NCCN2C(=O)Cc3ccccc32)nc(Nc2ccc(F)c(OC)c2)n1)C(=O)N[Dy],
id295247052,/home/appuser/DiffDock/BRD4.pdb,C#CCCC[C@H](Nc1nc(NCc2ccncc2)nc(Nc2ccc(F)c(OC)c2)n1)C(=O)N[Dy],
id295247053,/home/appuser/DiffDock/HSA.pdb,C#CCCC[C@H](Nc1nc(NCc2ccncc2)nc(Nc2ccc(F)c(OC)c2)n1)C(=O)N[Dy],
id295247054,/home/appuser/DiffDock/sEH.pdb,C#CCCC[C@H](Nc1nc(NCc2ccncc2)nc(Nc2ccc(F)c(OC)c2)n1)C(=O)N[Dy],
id295247055,/home/appuser/DiffDock/BRD4.pdb,C#CCCC[C@H](Nc1nc(Nc2ccc(F)c(OC)c2)nc(Nc2cc(C(F)(F)F)ccn2)n1)C(=O)N[Dy],
id295247056,/home/appuser/DiffDock/HSA.pdb,C#CCCC[C@H](Nc1nc(Nc2ccc(F)c(OC)c2)nc(Nc2cc(C(F)(F)F)ccn2)n1)C(=O)N[Dy],
id295247057,/home/appuser/DiffDock/sEH.pdb,C#CCCC[C@H](Nc1nc(Nc2ccc(F)c(OC)c2)nc(Nc2cc(C(F)(F)F)ccn2)n1)C(=O)N[Dy],
id295247058,/home/appuser/DiffDock/BRD4.pdb,C#CCCC[C@H](Nc1nc(Nc2ccc(N3CCCCC3)cc2)nc(Nc2ccc(F)c(OC)c2)n1)C(=O)N[Dy],
id295247059,/home/appuser/DiffDock/HSA.pdb,C#CCCC[C@H](Nc1nc(Nc2ccc(N3CCCCC3)cc2)nc(Nc2ccc(F)c(OC)c2)n1)C(=O)N[Dy],
id295247060,/home/appuser/DiffDock/sEH.pdb,C#CCCC[C@H](Nc1nc(Nc2ccc(N3CCCCC3)cc2)nc(Nc2ccc(F)c(OC)c2)n1)C(=O)N[Dy],
id295247061,/home/appuser/DiffDock/BRD4.pdb,C#CCCC[C@H](Nc1nc(Nc2ccc(F)c(OC)c2)nc(Nc2ccc3[nH]cnc3c2)n1)C(=O)N[Dy],
id295247062,/home/appuser/DiffDock/HSA.pdb,C#CCCC[C@H](Nc1nc(Nc2ccc(F)c(OC)c2)nc(Nc2ccc3[nH]cnc3c2)n1)C(=O)N[Dy],
id295247063,/home/appuser/DiffDock/sEH.pdb,C#CCCC[C@H](Nc1nc(Nc2ccc(F)c(OC)c2)nc(Nc2ccc3[nH]cnc3c2)n1)C(=O)N[Dy],
id295247064,/home/appuser/DiffDock/BRD4.pdb,C#CCCC[C@H](Nc1nc(Nc2ccc(F)c(OC)c2)nc(Nc2cccc3cn[nH]c23)n1)C(=O)N[Dy],
id295247065,/home/appuser/DiffDock/HSA.pdb,C#CCCC[C@H](Nc1nc(Nc2ccc(F)c(OC)c2)nc(Nc2cccc3cn[nH]c23)n1)C(=O)N[Dy],
id295247066,/home/appuser/DiffDock/sEH.pdb,C#CCCC[C@H](Nc1nc(Nc2ccc(F)c(OC)c2)nc(Nc2cccc3cn[nH]c23)n1)C(=O)N[Dy],
id295247067,/home/appuser/DiffDock/BRD4.pdb,C#CCCC[C@H](Nc1nc(Nc2ccc(F)c(OC)c2)nc(Nc2nccnn2)n1)C(=O)N[Dy],
id295247068,/home/appuser/DiffDock/HSA.pdb,C#CCCC[C@H](Nc1nc(Nc2ccc(F)c(OC)c2)nc(Nc2nccnn2)n1)C(=O)N[Dy],
id295247069,/home/appuser/DiffDock/sEH.pdb,C#CCCC[C@H](Nc1nc(Nc2ccc(F)c(OC)c2)nc(Nc2nccnn2)n1)C(=O)N[Dy],
id295247070,/home/appuser/DiffDock/BRD4.pdb,C#CCCC[C@H](Nc1nc(Nc2ccc(F)c(OC)c2)nc(Nc2ncnn3cccc23)n1)C(=O)N[Dy],
id295247071,/home/appuser/DiffDock/HSA.pdb,C#CCCC[C@H](Nc1nc(Nc2ccc(F)c(OC)c2)nc(Nc2ncnn3cccc23)n1)C(=O)N[Dy],
id295247072,/home/appuser/DiffDock/sEH.pdb,C#CCCC[C@H](Nc1nc(Nc2ccc(F)c(OC)c2)nc(Nc2ncnn3cccc23)n1)C(=O)N[Dy],
id295247073,/home/appuser/DiffDock/BRD4.pdb,C#CCCC[C@H](Nc1nc(Nc2ccc(C=C)cc2)nc(Nc2c(C)cc([N+](=O)[O-])cc2OC)n1)C(=O)N[Dy],
id295247074,/home/appuser/DiffDock/HSA.pdb,C#CCCC[C@H](Nc1nc(Nc2ccc(C=C)cc2)nc(Nc2c(C)cc([N+](=O)[O-])cc2OC)n1)C(=O)N[Dy],
id295247075,/home/appuser/DiffDock/sEH.pdb,C#CCCC[C@H](Nc1nc(Nc2ccc(C=C)cc2)nc(Nc2c(C)cc([N+](=O)[O-])cc2OC)n1)C(=O)N[Dy],
id295247076,/home/appuser/DiffDock/BRD4.pdb,C#CCCC[C@H](Nc1nc(Nc2c(C)cc([N+](=O)[O-])cc2OC)nc(Nc2ncnc3c2ncn3CC(C)O)n1)C(=O)N[Dy],
id295247077,/home/appuser/DiffDock/HSA.pdb,C#CCCC[C@H](Nc1nc(Nc2c(C)cc([N+](=O)[O-])cc2OC)nc(Nc2ncnc3c2ncn3CC(C)O)n1)C(=O)N[Dy],
id295247078,/home/appuser/DiffDock/sEH.pdb,C#CCCC[C@H](Nc1nc(Nc2c(C)cc([N+](=O)[O-])cc2OC)nc(Nc2ncnc3c2ncn3CC(C)O)n1)C(=O)N[Dy],
id295247079,/home/appuser/DiffDock/BRD4.pdb,C#CCCC[C@H](Nc1nc(NCC2(O)CCCC2(C)C)nc(Nc2c(C)cc([N+](=O)[O-])cc2OC)n1)C(=O)N[Dy],
id295247080,/home/appuser/DiffDock/HSA.pdb,C#CCCC[C@H](Nc1nc(NCC2(O)CCCC2(C)C)nc(Nc2c(C)cc([N+](=O)[O-])cc2OC)n1)C(=O)N[Dy],
id295247081,/home/appuser/DiffDock/sEH.pdb,C#CCCC[C@H](Nc1nc(NCC2(O)CCCC2(C)C)nc(Nc2c(C)cc([N+](=O)[O-])cc2OC)n1)C(=O)N[Dy],
id295247082,/home/appuser/DiffDock/BRD4.pdb,C#CCCC[C@H](Nc1nc(Nc2sc(Cl)cc2C(=O)OC)nc(Nc2c(C)cc([N+](=O)[O-])cc2OC)n1)C(=O)N[Dy],
id295247083,/home/appuser/DiffDock/HSA.pdb,C#CCCC[C@H](Nc1nc(Nc2sc(Cl)cc2C(=O)OC)nc(Nc2c(C)cc([N+](=O)[O-])cc2OC)n1)C(=O)N[Dy],
id295247084,/home/appuser/DiffDock/sEH.pdb,C#CCCC[C@H](Nc1nc(Nc2sc(Cl)cc2C(=O)OC)nc(Nc2c(C)cc([N+](=O)[O-])cc2OC)n1)C(=O)N[Dy],
id295247085,/home/appuser/DiffDock/BRD4.pdb,C#CCCC[C@H](Nc1nc(NCCC2(COC)CC2)nc(Nc2c(C)cc([N+](=O)[O-])cc2OC)n1)C(=O)N[Dy],
id295247086,/home/appuser/DiffDock/HSA.pdb,C#CCCC[C@H](Nc1nc(NCCC2(COC)CC2)nc(Nc2c(C)cc([N+](=O)[O-])cc2OC)n1)C(=O)N[Dy],
id295247087,/home/appuser/DiffDock/sEH.pdb,C#CCCC[C@H](Nc1nc(NCCC2(COC)CC2)nc(Nc2c(C)cc([N+](=O)[O-])cc2OC)n1)C(=O)N[Dy],
id295247088,/home/appuser/DiffDock/BRD4.pdb,C#CCCC[C@H](Nc1nc(Nc2ccc(F)c(OC)c2)nc(Nc2c(C)cc([N+](=O)[O-])cc2OC)n1)C(=O)N[Dy],
id295247089,/home/appuser/DiffDock/HSA.pdb,C#CCCC[C@H](Nc1nc(Nc2ccc(F)c(OC)c2)nc(Nc2c(C)cc([N+](=O)[O-])cc2OC)n1)C(=O)N[Dy],
id295247090,/home/appuser/DiffDock/sEH.pdb,C#CCCC[C@H](Nc1nc(Nc2ccc(F)c(OC)c2)nc(Nc2c(C)cc([N+](=O)[O-])cc2OC)n1)C(=O)N[Dy],
id295247091,/home/appuser/DiffDock/BRD4.pdb,C#CCCC[C@H](Nc1nc(Nc2c(C)cc([N+](=O)[O-])cc2OC)nc(Nc2c(C)cc([N+](=O)[O-])cc2OC)n1)C(=O)N[Dy],
id295247092,/home/appuser/DiffDock/HSA.pdb,C#CCCC[C@H](Nc1nc(Nc2c(C)cc([N+](=O)[O-])cc2OC)nc(Nc2c(C)cc([N+](=O)[O-])cc2OC)n1)C(=O)N[Dy],
id295247093,/home/appuser/DiffDock/sEH.pdb,C#CCCC[C@H](Nc1nc(Nc2c(C)cc([N+](=O)[O-])cc2OC)nc(Nc2c(C)cc([N+](=O)[O-])cc2OC)n1)C(=O)N[Dy],
id295247094,/home/appuser/DiffDock/BRD4.pdb,C#CCCC[C@H](Nc1nc(NCC2CCC(SC)CC2)nc(Nc2c(C)cc([N+](=O)[O-])cc2OC)n1)C(=O)N[Dy],
id295247095,/home/appuser/DiffDock/HSA.pdb,C#CCCC[C@H](Nc1nc(NCC2CCC(SC)CC2)nc(Nc2c(C)cc([N+](=O)[O-])cc2OC)n1)C(=O)N[Dy],
id295247096,/home/appuser/DiffDock/sEH.pdb,C#CCCC[C@H](Nc1nc(NCC2CCC(SC)CC2)nc(Nc2c(C)cc([N+](=O)[O-])cc2OC)n1)C(=O)N[Dy],
id295247097,/home/appuser/DiffDock/BRD4.pdb,C#CCCC[C@H](Nc1nc(Nc2cc(Cl)nc(SC)n2)nc(Nc2c(C)cc([N+](=O)[O-])cc2OC)n1)C(=O)N[Dy],
id295247098,/home/appuser/DiffDock/HSA.pdb,C#CCCC[C@H](Nc1nc(Nc2cc(Cl)nc(SC)n2)nc(Nc2c(C)cc([N+](=O)[O-])cc2OC)n1)C(=O)N[Dy],
id295247099,/home/appuser/DiffDock/sEH.pdb,C#CCCC[C@H](Nc1nc(Nc2cc(Cl)nc(SC)n2)nc(Nc2c(C)cc([N+](=O)[O-])cc2OC)n1)C(=O)N[Dy],
id295247100,/home/appuser/DiffDock/BRD4.pdb,C#CCCC[C@H](Nc1nc(NCc2ccc(C)cc2N2CCCC2)nc(Nc2c(C)cc([N+](=O)[O-])cc2OC)n1)C(=O)N[Dy],
id295247101,/home/appuser/DiffDock/HSA.pdb,C#CCCC[C@H](Nc1nc(NCc2ccc(C)cc2N2CCCC2)nc(Nc2c(C)cc([N+](=O)[O-])cc2OC)n1)C(=O)N[Dy],
id295247102,/home/appuser/DiffDock/sEH.pdb,C#CCCC[C@H](Nc1nc(NCc2ccc(C)cc2N2CCCC2)nc(Nc2c(C)cc([N+](=O)[O-])cc2OC)n1)C(=O)N[Dy],
id295247103,/home/appuser/DiffDock/BRD4.pdb,C#CCCC[C@H](Nc1nc(NCCc2ccc(OCC(=O)Nc3cccc(C)c3)cc2)nc(Nc2c(C)cc([N+](=O)[O-])cc2OC)n1)C(=O)N[Dy],
id295247104,/home/appuser/DiffDock/HSA.pdb,C#CCCC[C@H](Nc1nc(NCCc2ccc(OCC(=O)Nc3cccc(C)c3)cc2)nc(Nc2c(C)cc([N+](=O)[O-])cc2OC)n1)C(=O)N[Dy],
id295247105,/home/appuser/DiffDock/sEH.pdb,C#CCCC[C@H](Nc1nc(NCCc2ccc(OCC(=O)Nc3cccc(C)c3)cc2)nc(Nc2c(C)cc([N+](=O)[O-])cc2OC)n1)C(=O)N[Dy],
id295247106,/home/appuser/DiffDock/BRD4.pdb,C#CCCC[C@H](Nc1nc(NCCCNC(=O)c2occc2C)nc(Nc2c(C)cc([N+](=O)[O-])cc2OC)n1)C(=O)N[Dy],
id295247107,/home/appuser/DiffDock/HSA.pdb,C#CCCC[C@H](Nc1nc(NCCCNC(=O)c2occc2C)nc(Nc2c(C)cc([N+](=O)[O-])cc2OC)n1)C(=O)N[Dy],
id295247108,/home/appuser/DiffDock/sEH.pdb,C#CCCC[C@H](Nc1nc(NCCCNC(=O)c2occc2C)nc(Nc2c(C)cc([N+](=O)[O-])cc2OC)n1)C(=O)N[Dy],
id295247109,/home/appuser/DiffDock/BRD4.pdb,C#CCCC[C@H](Nc1nc(NCc2ccn3ccnc3c2)nc(Nc2c(C)cc([N+](=O)[O-])cc2OC)n1)C(=O)N[Dy],
id295247110,/home/appuser/DiffDock/HSA.pdb,C#CCCC[C@H](Nc1nc(NCc2ccn3ccnc3c2)nc(Nc2c(C)cc([N+](=O)[O-])cc2OC)n1)C(=O)N[Dy],
id295247111,/home/appuser/DiffDock/sEH.pdb,C#CCCC[C@H](Nc1nc(NCc2ccn3ccnc3c2)nc(Nc2c(C)cc([N+](=O)[O-])cc2OC)n1)C(=O)N[Dy],
